reviewProConsIdx,reviewIdx,prosIdx,consIdx
19449,19449,5,6
19450,19450,2,1
19451,19451,1,7
19452,19452,2,1
19453,19453,5,2
19454,19454,3,8
19455,19455,1,2
19456,19456,3,8
19457,19457,5,6
19458,19458,3,2
19459,19459,3,2
19460,19460,5,5
19461,19461,2,5
19462,19462,1,3
19463,19463,4,5
19464,19464,5,1
19465,19465,4,7
19466,19466,1,6
19467,19467,4,6
19468,19468,1,4
19469,19469,5,2
19470,19470,4,4
19471,19471,2,3
19472,19472,3,5
19473,19473,4,4
19474,19474,1,1
19475,19475,4,1
19476,19476,3,5
19477,19477,1,6
19478,19478,2,3
19479,19479,2,7
19480,19480,4,6
19481,19481,4,2
19482,19482,4,1
19483,19483,2,4
19484,19484,1,2
19485,19485,4,2
19486,19486,3,8
19487,19487,4,6
19488,19488,5,1
19489,19489,3,6
19490,19490,4,5
19491,19491,3,6
19492,19492,1,6
19493,19493,4,2
19494,19494,2,5
19495,19495,1,7
19496,19496,2,6
19497,19497,2,2
19498,19498,3,7
19499,19499,2,6
19500,19500,5,1
19501,19501,3,1
19502,19502,2,5
19503,19503,5,6
19504,19504,2,3
19505,19505,2,4
19506,19506,3,2
19507,19507,3,4
19508,19508,3,8
19509,19509,2,7
19510,19510,4,4
19511,19511,5,3
19512,19512,2,5
19513,19513,3,8
19514,19514,2,4
19515,19515,2,6
19516,19516,5,7
19517,19517,2,2
19518,19518,3,8
19519,19519,4,7
19520,19520,5,6
19521,19521,5,5
19522,19522,4,2
19523,19523,4,3
19524,19524,4,6
19525,19525,5,3
19526,19526,4,7
19527,19527,4,6
19528,19528,4,3
19529,19529,5,1
19530,19530,1,6
19531,19531,4,7
19532,19532,5,7
19533,19533,6,1
19534,19534,2,8
19535,19535,4,4
19536,19536,2,7
19537,19537,1,5
19538,19538,5,7
19539,19539,5,6
19540,19540,3,3
19541,19541,1,2
19542,19542,3,1
19543,19543,1,7
19544,19544,4,1
19545,19545,2,8
19546,19546,5,6
19547,19547,4,5
19548,19548,1,5
19549,19549,1,7
19550,19550,2,3
19551,19551,3,8
19552,19552,5,8
19553,19553,4,6
19554,19554,5,1
19555,19555,5,7
19556,19556,1,8
19557,19557,2,8
19558,19558,2,3
19559,19559,3,5
19560,19560,1,7
19561,19561,3,8
19562,19562,2,2
19563,19563,5,7
19564,19564,5,2
19565,19565,6,1
19566,19566,4,5
19567,19567,3,5
19568,19568,4,3
19569,19569,1,5
19570,19570,5,4
19571,19571,2,2
19572,19572,2,2
19573,19573,2,8
19574,19574,1,7
19575,19575,4,5
19576,19576,4,8
19577,19577,3,5
19578,19578,6,4
19579,19579,3,8
19580,19580,1,4
19581,19581,2,2
19582,19582,3,5
19583,19583,2,7
19584,19584,5,6
19585,19585,2,3
19586,19586,3,5
19587,19587,4,8
19588,19588,3,6
19589,19589,4,2
19590,19590,1,2
19591,19591,3,6
19592,19592,4,1
19593,19593,1,8
19594,19594,3,6
19595,19595,6,5
19596,19596,2,5
19597,19597,6,3
19598,19598,6,4
19599,19599,5,2
19600,19600,3,6
19601,19601,6,1
19602,19602,3,6
19603,19603,6,2
19604,19604,4,2
19605,19605,3,4
19606,19606,3,7
19607,19607,4,5
19608,19608,4,2
19609,19609,3,1
19610,19610,2,6
19611,19611,4,8
19612,19612,5,5
19613,19613,1,6
19614,19614,3,2
19615,19615,1,4
19616,19616,5,5
19617,19617,1,1
19618,19618,1,4
19619,19619,1,5
19620,19620,5,7
19621,19621,2,1
19622,19622,5,7
19623,19623,3,4
19624,19624,1,1
19625,19625,6,2
19626,19626,3,2
19627,19627,5,3
19628,19628,6,2
19629,19629,3,7
19630,19630,2,8
19631,19631,2,2
19632,19632,4,1
19633,19633,1,1
19634,19634,1,5
19635,19635,5,3
19636,19636,4,1
19637,19637,1,2
19638,19638,6,5
19639,19639,1,4
19640,19640,1,2
19641,19641,5,1
19642,19642,5,6
19643,19643,6,7
19644,19644,5,4
19645,19645,5,2
19646,19646,5,5
19647,19647,2,1
19648,19648,2,7
19649,19649,1,5
19650,19650,5,8
19651,19651,3,7
19652,19652,3,1
19653,19653,2,8
19654,19654,3,1
19655,19655,1,8
19656,19656,1,4
19657,19657,3,6
19658,19658,5,6
19659,19659,2,3
19660,19660,3,1
19661,19661,1,6
19662,19662,5,4
19663,19663,4,7
19664,19664,5,6
19665,19665,5,3
19666,19666,5,4
19667,19667,3,1
19668,19668,3,3
19669,19669,5,6
19670,19670,5,6
19671,19671,1,4
19672,19672,4,3
19673,19673,3,7
19674,19674,1,4
19675,19675,3,4
19676,19676,1,4
19677,19677,5,5
19678,19678,1,3
19679,19679,1,2
19680,19680,1,1
19681,19681,4,6
19682,19682,3,3
19683,19683,3,8
19684,19684,2,1
19685,19685,1,4
19686,19686,3,4
19687,19687,5,4
19688,19688,5,3
19689,19689,3,2
19690,19690,5,3
19691,19691,3,7
19692,19692,4,1
19693,19693,1,8
19694,19694,1,3
19695,19695,2,8
19696,19696,4,2
19697,19697,4,5
19698,19698,5,1
19699,19699,4,2
19700,19700,4,6
19701,19701,5,1
19702,19702,2,7
19703,19703,5,4
19704,19704,3,1
19705,19705,5,3
19706,19706,1,8
19707,19707,3,7
19708,19708,4,7
19709,19709,2,2
19710,19710,5,6
19711,19711,1,6
19712,19712,3,5
19713,19713,4,6
19714,19714,1,8
19715,19715,3,8
19716,19716,3,8
19717,19717,4,7
19718,19718,2,8
19719,19719,5,2
19720,19720,4,7
19721,19721,5,6
19722,19722,3,4
19723,19723,1,1
19724,19724,3,4
19725,19725,1,5
19726,19726,1,4
19727,19727,5,5
19728,19728,3,5
19729,19729,1,1
19730,19730,2,8
19731,19731,3,8
19732,19732,1,3
19733,19733,4,4
19734,19734,2,7
19735,19735,3,4
19736,19736,5,5
19737,19737,5,1
19738,19738,4,7
19739,19739,4,5
19740,19740,3,6
19741,19741,5,7
19742,19742,2,2
19743,19743,5,4
19744,19744,4,6
19745,19745,3,7
19746,19746,2,4
19747,19747,4,4
19748,19748,4,8
19749,19749,3,6
19750,19750,1,2
19751,19751,5,1
19752,19752,2,5
19753,19753,5,1
19754,19754,3,2
19755,19755,6,2
19756,19756,3,3
19757,19757,3,7
19758,19758,5,7
19759,19759,6,5
19760,19760,4,7
19761,19761,5,5
19762,19762,1,6
19763,19763,4,3
19764,19764,5,6
19765,19765,5,4
19766,19766,5,8
19767,19767,5,1
19768,19768,1,1
19769,19769,5,7
19770,19770,3,4
19771,19771,5,1
19772,19772,4,1
19773,19773,4,4
19774,19774,3,8
19775,19775,5,2
19776,19776,1,6
19777,19777,3,7
19778,19778,1,7
19779,19779,1,6
19780,19780,5,6
19781,19781,2,4
19782,19782,3,1
19783,19783,4,7
19784,19784,2,5
19785,19785,2,2
19786,19786,1,2
19787,19787,1,8
19788,19788,1,6
19789,19789,3,1
19790,19790,4,2
19791,19791,5,3
19792,19792,2,8
19793,19793,3,1
19794,19794,5,8
19795,19795,2,4
19796,19796,1,6
19797,19797,2,3
19798,19798,1,1
19799,19799,3,3
19800,19800,4,2
19801,19801,5,8
19802,19802,2,5
19803,19803,1,6
19804,19804,1,1
19805,19805,5,8
19806,19806,2,3
19807,19807,2,1
19808,19808,2,1
19809,19809,5,6
19810,19810,5,5
19811,19811,1,2
19812,19812,3,7
19813,19813,2,5
19814,19814,4,4
19815,19815,1,5
19816,19816,1,4
19817,19817,1,8
19818,19818,5,1
19819,19819,3,1
19820,19820,4,6
19821,19821,2,1
19822,19822,3,4
19823,19823,2,8
19824,19824,5,8
19825,19825,4,8
19826,19826,1,5
19827,19827,3,3
19828,19828,4,2
19829,19829,2,3
19830,19830,3,1
19831,19831,3,3
19832,19832,4,7
19833,19833,3,5
19834,19834,4,6
19835,19835,4,5
19836,19836,6,3
19837,19837,5,7
19838,19838,3,6
19839,19839,3,5
19840,19840,2,8
19841,19841,4,3
19842,19842,3,5
19843,19843,6,5
19844,19844,4,1
19845,19845,5,3
19846,19846,6,6
19847,19847,6,1
19848,19848,1,5
19849,19849,1,7
19850,19850,2,6
19851,19851,3,6
19852,19852,3,7
19853,19853,4,5
19854,19854,2,3
19855,19855,4,3
19856,19856,1,1
19857,19857,1,7
19858,19858,2,2
19859,19859,1,3
19860,19860,2,1
19861,19861,4,8
19862,19862,3,6
19863,19863,4,7
19864,19864,2,3
19865,19865,2,5
19866,19866,2,6
19867,19867,4,1
19868,19868,3,5
19869,19869,1,2
19870,19870,2,3
19871,19871,2,3
19872,19872,5,7
19873,19873,1,2
19874,19874,5,8
19875,19875,1,2
19876,19876,5,5
19877,19877,2,5
19878,19878,3,4
19879,19879,3,1
19880,19880,4,6
19881,19881,1,5
19882,19882,4,1
19883,19883,4,1
19884,19884,4,2
19885,19885,6,1
19886,19886,4,8
19887,19887,4,6
19888,19888,6,1
19889,19889,3,1
19890,19890,5,2
19891,19891,3,3
19892,19892,5,7
19893,19893,1,8
19894,19894,5,6
19895,19895,3,6
19896,19896,5,4
19897,19897,4,2
19898,19898,1,3
19899,19899,3,6
19900,19900,2,7
19901,19901,6,3
19902,19902,3,7
19903,19903,3,1
19904,19904,4,7
19905,19905,4,7
19906,19906,4,6
19907,19907,4,4
19908,19908,1,8
19909,19909,4,5
19910,19910,2,4
19911,19911,2,6
19912,19912,2,8
19913,19913,5,1
19914,19914,4,3
19915,19915,2,8
19916,19916,6,7
19917,19917,5,8
19918,19918,5,1
19919,19919,2,7
19920,19920,5,4
19921,19921,1,4
19922,19922,1,3
19923,19923,3,8
19924,19924,5,6
19925,19925,2,2
19926,19926,3,6
19927,19927,3,5
19928,19928,5,7
19929,19929,4,4
19930,19930,3,5
19931,19931,2,1
19932,19932,1,7
19933,19933,2,6
19934,19934,4,6
19935,19935,6,1
19936,19936,2,5
19937,19937,6,7
19938,19938,6,1
19939,19939,4,6
19940,19940,4,7
19941,19941,4,6
19942,19942,2,7
19943,19943,2,3
19944,19944,1,7
19945,19945,1,6
19946,19946,1,3
19947,19947,2,5
19948,19948,3,3
19949,19949,1,7
19950,19950,3,3
19951,19951,5,3
19952,19952,2,5
19953,19953,2,1
19954,19954,3,1
19955,19955,4,5
19956,19956,1,6
19957,19957,4,7
19958,19958,5,8
19959,19959,1,6
19960,19960,2,6
19961,19961,4,6
19962,19962,1,2
19963,19963,6,7
19964,19964,5,3
19965,19965,1,2
19966,19966,1,4
19967,19967,2,3
19968,19968,3,4
19969,19969,4,7
19970,19970,6,1
19971,19971,6,6
19972,19972,2,8
19973,19973,2,4
19974,19974,1,3
19975,19975,1,5
19976,19976,5,5
19977,19977,3,3
19978,19978,5,7
19979,19979,6,5
19980,19980,6,8
19981,19981,3,5
19982,19982,4,1
19983,19983,5,3
19984,19984,3,2
19985,19985,2,1
19986,19986,4,8
19987,19987,6,1
19988,19988,4,5
19989,19989,3,6
19990,19990,6,4
19991,19991,4,1
19992,19992,6,2
19993,19993,5,3
19994,19994,5,6
19995,19995,2,8
19996,19996,5,4
19997,19997,2,7
19998,19998,4,3
19999,19999,5,1
20000,20000,5,7
20001,20001,3,1
20002,20002,1,2
20003,20003,5,7
20004,20004,2,6
20005,20005,4,1
20006,20006,3,1
20007,20007,6,4
20008,20008,4,8
20009,20009,3,2
20010,20010,4,3
20011,20011,4,5
20012,20012,1,5
20013,20013,3,1
20014,20014,4,6
20015,20015,1,2
20016,20016,1,4
20017,20017,3,2
20018,20018,4,4
20019,20019,1,4
20020,20020,2,2
20021,20021,1,4
20022,20022,5,3
20023,20023,1,5
20024,20024,4,5
20025,20025,2,6
20026,20026,3,6
20027,20027,3,2
20028,20028,1,6
20029,20029,5,6
20030,20030,2,2
20031,20031,6,3
20032,20032,1,8
20033,20033,1,5
20034,20034,3,4
20035,20035,5,3
20036,20036,1,4
20037,20037,2,1
20038,20038,3,8
20039,20039,5,3
20040,20040,2,5
20041,20041,2,6
20042,20042,6,2
20043,20043,4,5
20044,20044,3,5
20045,20045,5,3
20046,20046,2,8
20047,20047,5,8
20048,20048,3,3
20049,20049,3,3
20050,20050,1,2
20051,20051,4,1
20052,20052,6,2
20053,20053,1,1
20054,20054,5,2
20055,20055,5,4
20056,20056,5,8
20057,20057,2,4
20058,20058,5,5
20059,20059,1,8
20060,20060,4,8
20061,20061,1,3
20062,20062,2,7
20063,20063,2,6
20064,20064,4,6
20065,20065,1,5
20066,20066,5,8
20067,20067,3,2
20068,20068,4,5
20069,20069,6,8
20070,20070,2,7
20071,20071,1,5
20072,20072,2,3
20073,20073,3,7
20074,20074,2,7
20075,20075,6,6
20076,20076,3,2
20077,20077,2,6
20078,20078,3,4
20079,20079,5,6
20080,20080,1,6
20081,20081,3,5
20082,20082,5,3
20083,20083,1,1
20084,20084,1,8
20085,20085,4,3
20086,20086,2,2
20087,20087,1,2
20088,20088,4,8
20089,20089,6,2
20090,20090,3,6
20091,20091,5,7
20092,20092,6,1
20093,20093,2,8
20094,20094,6,5
20095,20095,6,5
20096,20096,6,6
20097,20097,1,7
20098,20098,5,5
20099,20099,5,2
20100,20100,5,1
20101,20101,5,6
20102,20102,3,8
20103,20103,2,6
20104,20104,1,8
20105,20105,2,6
20106,20106,2,1
20107,20107,5,5
20108,20108,4,1
20109,20109,3,8
20110,20110,1,2
20111,20111,5,7
20112,20112,2,8
20113,20113,1,6
20114,20114,5,5
20115,20115,2,1
20116,20116,1,5
20117,20117,1,1
20118,20118,1,3
20119,20119,5,6
20120,20120,2,6
20121,20121,5,3
20122,20122,1,4
20123,20123,1,6
20124,20124,6,4
20125,20125,6,1
20126,20126,3,3
20127,20127,2,2
20128,20128,6,6
20129,20129,2,4
20130,20130,3,7
20131,20131,1,6
20132,20132,5,2
20133,20133,2,5
20134,20134,5,3
20135,20135,3,4
20136,20136,1,1
20137,20137,2,7
20138,20138,3,7
20139,20139,4,2
20140,20140,1,4
20141,20141,2,6
20142,20142,3,7
20143,20143,5,3
20144,20144,1,4
20145,20145,5,7
20146,20146,2,6
20147,20147,4,6
20148,20148,5,3
20149,20149,3,2
20150,20150,2,5
20151,20151,1,7
20152,20152,4,4
20153,20153,5,4
20154,20154,4,5
20155,20155,4,5
20156,20156,3,1
20157,20157,6,1
20158,20158,2,1
20159,20159,4,4
20160,20160,3,1
20161,20161,2,1
20162,20162,3,6
20163,20163,1,4
20164,20164,3,7
20165,20165,6,4
20166,20166,5,1
20167,20167,3,4
20168,20168,5,4
20169,20169,2,6
20170,20170,5,1
20171,20171,2,4
20172,20172,1,8
20173,20173,6,1
20174,20174,2,2
20175,20175,6,8
20176,20176,3,1
20177,20177,1,4
20178,20178,4,5
20179,20179,3,4
20180,20180,6,8
20181,20181,6,7
20182,20182,1,5
20183,20183,3,7
20184,20184,5,2
20185,20185,5,1
20186,20186,5,2
20187,20187,2,5
20188,20188,2,1
20189,20189,1,1
20190,20190,1,5
20191,20191,3,8
20192,20192,5,6
20193,20193,2,1
20194,20194,5,1
20195,20195,1,4
20196,20196,3,8
20197,20197,4,4
20198,20198,2,2
20199,20199,6,5
20200,20200,4,4
20201,20201,3,7
20202,20202,4,1
20203,20203,5,5
20204,20204,3,1
20205,20205,4,1
20206,20206,1,1
20207,20207,3,6
20208,20208,5,4
20209,20209,3,2
20210,20210,1,1
20211,20211,3,5
20212,20212,2,2
20213,20213,5,3
20214,20214,3,7
20215,20215,5,3
20216,20216,5,5
20217,20217,1,3
20218,20218,2,5
20219,20219,6,4
20220,20220,5,8
20221,20221,1,5
20222,20222,5,8
20223,20223,1,6
20224,20224,5,7
20225,20225,5,3
20226,20226,3,5
20227,20227,1,3
20228,20228,2,5
20229,20229,2,4
20230,20230,5,4
20231,20231,6,5
20232,20232,3,6
20233,20233,3,3
20234,20234,2,3
20235,20235,2,5
20236,20236,3,7
20237,20237,2,5
20238,20238,3,8
20239,20239,2,7
20240,20240,1,3
20241,20241,3,2
20242,20242,2,5
20243,20243,2,3
20244,20244,1,6
20245,20245,4,3
20246,20246,4,7
20247,20247,4,5
20248,20248,4,3
20249,20249,3,7
20250,20250,5,5
20251,20251,2,5
20252,20252,1,5
20253,20253,3,2
20254,20254,2,3
20255,20255,4,3
20256,20256,2,2
20257,20257,3,2
20258,20258,5,4
20259,20259,5,7
20260,20260,2,1
20261,20261,6,5
20262,20262,4,4
20263,20263,3,3
20264,20264,1,3
20265,20265,2,5
20266,20266,4,8
20267,20267,1,5
20268,20268,2,3
20269,20269,5,3
20270,20270,5,4
20271,20271,6,5
20272,20272,5,7
20273,20273,3,5
20274,20274,3,5
20275,20275,5,3
20276,20276,4,5
20277,20277,2,5
20278,20278,4,1
20279,20279,2,2
20280,20280,6,1
20281,20281,1,8
20282,20282,5,3
20283,20283,5,1
20284,20284,5,5
20285,20285,3,6
20286,20286,4,3
20287,20287,2,6
20288,20288,1,7
20289,20289,5,6
20290,20290,2,3
20291,20291,3,1
20292,20292,5,7
20293,20293,2,6
20294,20294,2,3
20295,20295,6,8
20296,20296,3,4
20297,20297,1,5
20298,20298,6,5
20299,20299,4,8
20300,20300,1,5
20301,20301,4,1
20302,20302,6,3
20303,20303,4,4
20304,20304,4,1
20305,20305,1,8
20306,20306,3,5
20307,20307,4,1
20308,20308,4,4
20309,20309,6,7
20310,20310,6,6
20311,20311,4,1
20312,20312,4,8
20313,20313,1,8
20314,20314,1,2
20315,20315,5,6
20316,20316,2,7
20317,20317,3,8
20318,20318,1,6
20319,20319,4,4
20320,20320,4,7
20321,20321,2,7
20322,20322,3,8
20323,20323,3,7
20324,20324,6,8
20325,20325,5,5
20326,20326,2,2
20327,20327,4,2
20328,20328,1,3
20329,20329,4,1
20330,20330,4,6
20331,20331,4,7
20332,20332,5,1
20333,20333,3,5
20334,20334,1,4
20335,20335,2,5
20336,20336,3,3
20337,20337,5,3
20338,20338,6,2
20339,20339,1,8
20340,20340,5,1
20341,20341,2,8
20342,20342,2,5
20343,20343,1,6
20344,20344,2,4
20345,20345,2,4
20346,20346,3,7
20347,20347,4,7
20348,20348,3,5
20349,20349,4,2
20350,20350,2,7
20351,20351,1,1
20352,20352,6,3
20353,20353,2,7
20354,20354,1,5
20355,20355,4,8
20356,20356,4,5
20357,20357,4,5
20358,20358,1,3
20359,20359,1,6
20360,20360,2,8
20361,20361,1,2
20362,20362,4,4
20363,20363,3,2
20364,20364,2,2
20365,20365,1,2
20366,20366,2,5
20367,20367,4,1
20368,20368,2,1
20369,20369,5,8
20370,20370,4,2
20371,20371,4,7
20372,20372,5,1
20373,20373,1,6
20374,20374,5,1
20375,20375,2,2
20376,20376,3,2
20377,20377,3,4
20378,20378,2,3
20379,20379,1,4
20380,20380,4,5
20381,20381,5,8
20382,20382,3,5
20383,20383,5,5
20384,20384,1,5
20385,20385,4,7
20386,20386,6,3
20387,20387,4,4
20388,20388,1,6
20389,20389,3,5
20390,20390,5,3
20391,20391,3,3
20392,20392,1,4
20393,20393,4,2
20394,20394,1,8
20395,20395,3,2
20396,20396,2,4
20397,20397,4,5
20398,20398,2,7
20399,20399,1,1
20400,20400,3,3
20401,20401,3,1
20402,20402,2,1
20403,20403,2,6
20404,20404,4,6
20405,20405,4,6
20406,20406,3,6
20407,20407,5,4
20408,20408,4,8
20409,20409,1,5
20410,20410,1,7
20411,20411,3,5
20412,20412,3,2
20413,20413,1,6
20414,20414,3,7
20415,20415,2,4
20416,20416,5,4
20417,20417,3,1
20418,20418,1,6
20419,20419,3,8
20420,20420,4,4
20421,20421,1,7
20422,20422,4,8
20423,20423,2,5
20424,20424,6,3
20425,20425,4,5
20426,20426,5,3
20427,20427,6,1
20428,20428,1,4
20429,20429,5,4
20430,20430,3,6
20431,20431,5,6
20432,20432,4,2
20433,20433,5,2
20434,20434,1,3
20435,20435,6,3
20436,20436,3,5
20437,20437,1,5
20438,20438,3,3
20439,20439,5,6
20440,20440,1,2
20441,20441,2,5
20442,20442,5,1
20443,20443,1,5
20444,20444,2,7
20445,20445,4,3
20446,20446,1,6
20447,20447,3,7
20448,20448,3,7
20449,20449,5,7
20450,20450,5,3
20451,20451,5,1
20452,20452,3,5
20453,20453,3,2
20454,20454,2,7
20455,20455,4,7
20456,20456,4,6
20457,20457,2,3
20458,20458,6,1
20459,20459,3,4
20460,20460,4,5
20461,20461,3,3
20462,20462,1,4
20463,20463,1,8
20464,20464,5,1
20465,20465,5,1
20466,20466,2,8
20467,20467,1,6
20468,20468,1,3
20469,20469,3,3
20470,20470,3,2
20471,20471,3,5
20472,20472,6,4
20473,20473,5,1
20474,20474,4,3
20475,20475,1,6
20476,20476,5,4
20477,20477,6,6
20478,20478,5,4
20479,20479,5,4
20480,20480,5,1
20481,20481,4,2
20482,20482,1,7
20483,20483,3,8
20484,20484,5,4
20485,20485,2,4
20486,20486,6,8
20487,20487,3,8
20488,20488,4,2
20489,20489,4,4
20490,20490,5,3
20491,20491,1,4
20492,20492,4,4
20493,20493,3,7
20494,20494,4,2
20495,20495,1,7
20496,20496,1,8
20497,20497,3,3
20498,20498,1,6
20499,20499,3,8
20500,20500,2,5
20501,20501,4,2
20502,20502,4,1
20503,20503,3,2
20504,20504,3,1
20505,20505,4,1
20506,20506,1,1
20507,20507,2,2
20508,20508,1,4
20509,20509,1,7
20510,20510,3,4
20511,20511,5,6
20512,20512,1,7
20513,20513,5,1
20514,20514,3,3
20515,20515,4,2
20516,20516,1,6
20517,20517,2,4
20518,20518,4,8
20519,20519,5,8
20520,20520,1,6
20521,20521,6,5
20522,20522,5,2
20523,20523,1,6
20524,20524,1,7
20525,20525,5,8
20526,20526,5,4
20527,20527,4,3
20528,20528,1,7
20529,20529,5,7
20530,20530,2,2
20531,20531,1,8
20532,20532,2,4
20533,20533,3,7
20534,20534,2,3
20535,20535,5,6
20536,20536,1,1
20537,20537,1,8
20538,20538,3,1
20539,20539,3,7
20540,20540,3,3
20541,20541,4,7
20542,20542,1,7
20543,20543,2,5
20544,20544,1,5
20545,20545,3,8
20546,20546,5,4
20547,20547,5,8
20548,20548,2,5
20549,20549,1,8
20550,20550,5,7
20551,20551,1,4
20552,20552,4,8
20553,20553,1,6
20554,20554,5,2
20555,20555,2,5
20556,20556,4,2
20557,20557,5,1
20558,20558,1,8
20559,20559,2,4
20560,20560,6,6
20561,20561,1,7
20562,20562,5,2
20563,20563,1,6
20564,20564,3,3
20565,20565,2,4
20566,20566,5,7
20567,20567,2,2
20568,20568,6,4
20569,20569,1,5
20570,20570,3,3
20571,20571,1,6
20572,20572,3,7
20573,20573,6,5
20574,20574,2,5
20575,20575,4,2
20576,20576,4,6
20577,20577,3,7
20578,20578,1,6
20579,20579,5,4
20580,20580,2,6
20581,20581,4,5
20582,20582,1,4
20583,20583,1,8
20584,20584,1,7
20585,20585,1,2
20586,20586,3,3
20587,20587,3,6
20588,20588,1,5
20589,20589,3,7
20590,20590,1,2
20591,20591,1,6
20592,20592,1,7
20593,20593,1,1
20594,20594,5,2
20595,20595,5,7
20596,20596,5,7
20597,20597,1,3
20598,20598,1,2
20599,20599,4,5
20600,20600,1,8
20601,20601,1,1
20602,20602,5,8
20603,20603,4,3
20604,20604,5,1
20605,20605,3,5
20606,20606,1,8
20607,20607,2,7
20608,20608,6,2
20609,20609,4,3
20610,20610,2,1
20611,20611,2,1
20612,20612,6,6
20613,20613,6,3
20614,20614,1,1
20615,20615,5,2
20616,20616,4,1
20617,20617,4,4
20618,20618,2,7
20619,20619,3,7
20620,20620,5,6
20621,20621,3,5
20622,20622,5,5
20623,20623,3,3
20624,20624,4,3
20625,20625,1,6
20626,20626,1,7
20627,20627,3,6
20628,20628,5,2
20629,20629,4,8
20630,20630,1,2
20631,20631,6,4
20632,20632,4,7
20633,20633,2,3
20634,20634,6,6
20635,20635,5,7
20636,20636,3,7
20637,20637,2,4
20638,20638,3,7
20639,20639,3,6
20640,20640,5,6
20641,20641,4,7
20642,20642,1,5
20643,20643,4,6
20644,20644,2,3
20645,20645,3,1
20646,20646,2,4
20647,20647,3,8
20648,20648,2,5
20649,20649,2,5
20650,20650,2,3
20651,20651,2,5
20652,20652,1,4
20653,20653,3,7
20654,20654,3,4
20655,20655,1,5
20656,20656,4,2
20657,20657,3,4
20658,20658,2,4
20659,20659,4,4
20660,20660,5,1
20661,20661,1,1
20662,20662,6,1
20663,20663,2,6
20664,20664,1,5
20665,20665,3,3
20666,20666,3,8
20667,20667,6,3
20668,20668,5,8
20669,20669,1,3
20670,20670,2,7
20671,20671,5,7
20672,20672,5,1
20673,20673,5,3
20674,20674,3,6
20675,20675,6,7
20676,20676,6,3
20677,20677,4,4
20678,20678,4,2
20679,20679,5,7
20680,20680,2,5
20681,20681,4,3
20682,20682,6,2
20683,20683,5,3
20684,20684,4,2
20685,20685,2,3
20686,20686,1,8
20687,20687,2,6
20688,20688,4,6
20689,20689,4,1
20690,20690,4,5
20691,20691,2,3
20692,20692,3,7
20693,20693,5,8
20694,20694,3,4
20695,20695,2,5
20696,20696,1,5
20697,20697,5,3
20698,20698,3,4
20699,20699,2,2
20700,20700,2,7
20701,20701,3,5
20702,20702,3,3
20703,20703,1,2
20704,20704,2,5
20705,20705,3,7
20706,20706,1,4
20707,20707,6,1
20708,20708,3,6
20709,20709,2,5
20710,20710,3,5
20711,20711,3,2
20712,20712,4,7
20713,20713,4,4
20714,20714,2,4
20715,20715,1,3
20716,20716,2,2
20717,20717,2,7
20718,20718,5,7
20719,20719,4,1
20720,20720,6,1
20721,20721,1,1
20722,20722,2,2
20723,20723,3,1
20724,20724,5,5
20725,20725,1,4
20726,20726,6,4
20727,20727,3,6
20728,20728,2,3
20729,20729,2,1
20730,20730,2,2
20731,20731,5,2
20732,20732,1,5
20733,20733,1,5
20734,20734,4,2
20735,20735,5,7
20736,20736,4,4
20737,20737,2,5
20738,20738,1,3
20739,20739,1,3
20740,20740,5,5
20741,20741,5,3
20742,20742,3,2
20743,20743,5,6
20744,20744,2,7
20745,20745,1,6
20746,20746,3,2
20747,20747,6,2
20748,20748,4,6
20749,20749,3,3
20750,20750,5,2
20751,20751,4,5
20752,20752,4,3
20753,20753,4,6
20754,20754,1,2
20755,20755,5,1
20756,20756,2,4
20757,20757,5,8
20758,20758,4,5
20759,20759,3,5
20760,20760,2,6
20761,20761,1,3
20762,20762,3,7
20763,20763,1,6
20764,20764,6,7
20765,20765,5,7
20766,20766,3,7
20767,20767,2,2
20768,20768,5,3
20769,20769,3,8
20770,20770,2,2
20771,20771,5,8
20772,20772,1,8
20773,20773,1,1
20774,20774,3,1
20775,20775,2,7
20776,20776,3,6
20777,20777,4,6
20778,20778,3,3
20779,20779,6,6
20780,20780,1,1
20781,20781,5,1
20782,20782,2,4
20783,20783,5,2
20784,20784,4,6
20785,20785,2,8
20786,20786,1,8
20787,20787,2,6
20788,20788,5,8
20789,20789,2,5
20790,20790,4,7
20791,20791,2,6
20792,20792,2,5
20793,20793,4,8
20794,20794,1,8
20795,20795,3,8
20796,20796,4,1
20797,20797,4,6
20798,20798,5,8
20799,20799,5,6
20800,20800,2,5
20801,20801,1,2
20802,20802,5,3
20803,20803,1,4
20804,20804,1,4
20805,20805,5,4
20806,20806,4,7
20807,20807,2,3
20808,20808,1,5
20809,20809,5,6
20810,20810,3,6
20811,20811,4,6
20812,20812,3,3
20813,20813,1,1
20814,20814,4,4
20815,20815,4,6
20816,20816,1,2
20817,20817,5,6
20818,20818,4,8
20819,20819,5,8
20820,20820,2,8
20821,20821,1,6
20822,20822,5,1
20823,20823,3,4
20824,20824,4,5
20825,20825,6,8
20826,20826,5,8
20827,20827,1,3
20828,20828,2,4
20829,20829,3,6
20830,20830,4,6
20831,20831,2,8
20832,20832,4,5
20833,20833,2,5
20834,20834,2,1
20835,20835,3,4
20836,20836,5,2
20837,20837,5,8
20838,20838,4,4
20839,20839,4,7
20840,20840,5,1
20841,20841,4,6
20842,20842,5,7
20843,20843,5,5
20844,20844,3,6
20845,20845,3,3
